2022-08-24 16:07:02 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:02 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:02 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:02 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:02 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:03 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:03 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:03 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:03 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:03 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:03 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:03 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:03 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:03 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:03 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:03 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:03 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:04 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:04 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:04 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:04 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:04 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:04 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:04 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:04 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:04 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:04 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:04 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:04 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:05 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:05 INFO  ProductController:84 - Getting all the products
2022-08-24 16:07:05 INFO  ProductController:84 - Getting all the products
